Basic_signal,Filtered_signal
-53,223.125
-54,184.485
-64,143.341
-71,100.767
-77,57.8669
-82,15.7325
-86,-24.5939
-87,-62.1552
-85,-96.1108
-81,-125.763
-76,-150.576
-71,-170.192
-66,-184.432
-62,-193.302
-56,-196.982
-50,-195.813
-43,-190.28
-36,-180.987
-30,-168.633
-25,-153.978
-20,-137.815
-16,-120.938
-12,-104.113
-8,-88.0491
-6,-73.3761
-4,-60.6211
-3,-50.1943
-1,-42.3776
1,-37.3192
4,-35.0332
12,-35.4045
30,-38.1978
48,-43.0707
62,-49.5899
74,-57.2496
81,-65.4935
86,-73.7385
90,-81.3987
93,-87.9106
95,-92.7558
98,-95.4821
101,-95.7218
104,-93.2055
106,-87.7722
110,-79.3752
113,-68.0823
115,-54.0729
115,-37.6296
113,-19.1272
108,0.982578
102,22.1876
91,43.9342
72,65.6469
60,86.7478
52,106.676
43,124.906
32,140.964
23,154.446
16,165.028
10,172.475
5,176.652
1,177.52
-1,175.142
-3,169.676
-8,161.366
-16,150.538
-22,137.58
-26,122.93
-29,107.06
-31,90.4546
-33,73.6004
-33,56.9639
-32,40.9788
-30,26.0318
-26,12.4518
-23,0.501148
-19,-9.63037
-13,-17.8282
-9,-24.053
-14,-28.3386
-23,-30.7863
-29,-31.5594
-34,-30.8747
-39,-28.9929
-42,-26.2073
-43,-22.8315
-44,-19.1867
-44,-15.5884
-45,-12.3339
-46,-9.69118
-47,-7.88864
-48,-7.10733
-48,-7.47488
-43,-9.06181
-36,-11.8798
-26,-15.882
-14,-20.9653
-10,-26.9739
-8,-33.7064
-7,-40.9236
-6,-48.3587
-4,-55.7292
-3,-62.7481
-2,-69.136
-1,-74.6318
-1,-79.0037
-1,-82.0573
-1,-83.6439
0,-83.6654
0,-82.0784
0,-78.8948
0,-74.1813
0,-68.0568
0,-60.6869
0,-52.278
0,-43.069
1,-33.3226
2,-23.3152
4,-13.3267
5,-3.63076
6,5.51538
7,13.8796
8,21.2628
9,27.5048
10,32.4898
11,36.1486
13,38.4602
14,39.4513
16,39.1936
18,37.8001
20,35.4198
21,32.2313
22,28.435
22,24.2452
20,19.8814
18,15.56
16,11.4854
13,7.84267
10,4.79023
7,2.45458
4,0.925747
0,0.254604
-3,0.451667
-5,1.48754
-4,3.29499
-2,5.77272
0,8.79057
4,12.196
11,15.8212
25,19.4913
35,23.0328
40,26.2818
44,29.0918
49,31.3402
54,32.9326
59,33.8067
64,33.9345
68,33.323
74,32.0134
78,30.0791
82,27.6225
86,24.7705
93,21.6691
100,18.4776
95,15.3625
80,12.49
55,10.019
41,8.09143
30,6.82476
21,6.30472
10,6.581
1,7.66453
-5,9.52672
-9,12.1004
-8,15.2829
-5,18.9408
-2,22.9163
1,27.0349
0,31.1134
-6,34.968
-11,38.4217
-15,41.3108
-19,43.4911
-20,44.8423
-18,45.273
-12,44.7236
-1,43.1695
28,40.6224
79,37.1326
148,32.7914
234,27.7343
336,22.1452
451,16.2604
575,10.3715
698,4.82745
804,0.0337115
867,-3.55279
874,-5.435
844,-5.09534
735,-2.02364
570,4.24723
372,14.0995
173,27.786
10,45.389
-92,66.7887
-117,91.6477
-113,119.414
-90,149.343
-78,180.534
-85,211.97
-106,242.568
-142,271.223
-153,296.854
-157,318.443
-159,335.078
-159,345.99
-155,350.58
-146,348.45
-140,339.414
-134,323.513
-129,301.01
-125,272.382
-120,238.307
-114,199.632
-105,157.353
-100,112.568
-96,66.4472
-94,20.1879
-92,-25.0264
-91,-68.0667
-90,-107.896
-91,-143.604
-93,-174.435
-94,-199.812
-96,-219.352
-98,-232.871
-102,-240.393
-100,-242.133
-90,-238.492
-82,-230.031
-75,-217.449
-68,-201.546
-60,-183.195
-52,-163.303
-46,-142.776
-42,-122.488
-37,-103.246
-33,-85.7606
-30,-70.6281
-28,-58.3075
-26,-49.1105
-24,-43.1946
-22,-40.5635
-16,-41.0732
-4,-44.4425
11,-50.2695
29,-58.0502
51,-67.2009
70,-77.0823
82,-87.0253
90,-96.3574
95,-104.43
98,-110.643
100,-114.47
102,-115.48
103,-113.353
104,-107.889
104,-99.0227
101,-86.8177
98,-71.4679
93,-53.2884
86,-32.7029
71,-10.2279
56,13.546
41,37.9755
28,62.3866
15,86.0983
9,108.446
7,128.806
5,146.615
4,161.391
2,172.751
1,180.425
0,184.258
-2,184.223
-4,180.413
-6,173.04
-8,162.422
-11,148.972
-15,133.18
-23,115.596
-41,96.8063
-50,77.4102
-55,58
-59,39.1374
-62,21.3345
-63,5.03746
-63,-9.38729
-61,-21.6626
-57,-31.6069
-52,-39.1359
-47,-44.2613
-43,-47.085
-38,-47.7906
-33,-46.6323
-28,-43.9209
-25,-40.0094
-23,-35.2761
-22,-30.1088
-21,-24.8887
-19,-19.9753
-18,-15.6927
-17,-12.3181
-16,-10.0719
-15,-9.1107
-15,-9.52306
-17,-11.328
-21,-14.4767
-25,-18.8564
-29,-24.2978
-32,-30.5837
-35,-37.4601
-39,-44.6471
-43,-51.8523
-46,-58.7826
-47,-65.1566
-45,-70.7162
-42,-75.2365
-38,-78.5332
-34,-80.4695
-29,-80.9595
-22,-79.9701
-11,-77.5211
-1,-73.6821
6,-68.5685
12,-62.3346
19,-55.1671
23,-47.2768
23,-38.8903
20,-30.2411
15,-21.5624
11,-13.0787
5,-4.99985
0,2.48531
-5,9.21381
-11,15.0526
-17,19.9015
-26,23.6947
-25,26.401
-14,28.0235
-7,28.5982
-1,28.1933
4,26.9065
8,24.8614
10,22.2031
12,19.0924
13,15.7
14,12.1992
15,8.76041
15,5.54395
15,2.69476
15,0.337161
15,-1.42933
15,-2.53316
15,-2.93268
17,-2.61691
19,-1.60505
21,0.0553585
22,2.29129
23,5.00799
25,8.09341
27,11.4232
30,14.866
34,18.2891
37,21.5639
40,24.5713
44,27.2063
49,29.3824
54,31.0346
57,32.1219
57,32.629
56,32.566
52,31.9674
48,30.8895
42,29.4072
34,27.6093
19,25.5939
9,23.4627
0,21.3154
-11,19.2443
-22,17.3297
-35,15.6357
-45,14.207
-48,13.0669
-50,12.2159
-53,11.6328
-54,11.2763
-50,11.0882
-43,10.9966
-35,10.9209
-25,10.7771
-10,10.4832
7,9.96472
31,9.1606
73,8.02833
131,6.54995
209,4.73858
311,2.64579
432,0.369804
557,-1.93608
671,-4.0563
757,-5.70916
783,-6.54895
772,-6.17657
693,-4.15957
545,-0.0616861
355,6.51927
164,15.9079
7,28.3077
-95,43.7647
-130,62.1447
-140,83.1273
-147,106.216
-149,130.76
-150,155.987
-147,181.036
-143,204.996
-136,226.95
-123,246.012
-107,261.367
-103,272.309
-101,278.266
-99,278.83
-98,273.771
-97,263.048
-98,246.807
-98,225.379
-98,199.267
-98,169.125
-98,135.735
-98,99.9748
-98,62.7927
-97,25.1668
-97,-11.9265
-96,-47.547
-95,-80.8226
-95,-110.978
-94,-137.359
-93,-159.453
-91,-176.902
-89,-189.511
-87,-197.25
-86,-200.251
-83,-198.794
-78,-193.296
-72,-184.289
-65,-172.397
-58,-158.308
-51,-142.748
-44,-126.45
-37,-110.126
-30,-94.4425
-23,-79.9957
-18,-67.2902
-13,-56.7243
-8,-48.5778
-5,-43.0061
-1,-40.039
1,-39.5841
6,-41.4353
10,-45.2858
16,-50.7434
24,-57.3496
35,-64.6004
46,-71.9672
55,-78.9189
61,-84.9428
67,-89.5652
73,-92.3693
79,-93.0114
84,-91.2339
88,-86.874
92,-79.8694
96,-70.2595
98,-58.183
98,-43.8717
96,-27.641
93,-9.87757
88,8.97503
82,28.4329
74,47.9888
61,67.1303
47,85.357
35,102.196
25,117.22
14,130.054
4,140.395
0,148.015
-2,152.768
-4,154.595
-6,153.526
-8,149.673
-10,143.23
-12,134.463
-14,123.695
-17,111.304
-19,97.6957
-22,83.3008
-24,68.5513
-26,53.8696
-28,39.6524
-30,26.2589
-33,13.9992
-39,3.12502
-45,-6.17676
-47,-13.7888
-49,-19.665
-52,-23.829
-56,-26.3706
-59,-27.4393
-56,-27.2363
-49,-26.0039
-46,-24.0141
-43,-21.5549
-40,-18.9179
-37,-16.3855
-34,-14.2188
-32,-12.6476
-29,-11.8614
-25,-12.0021
-22,-13.1596
-19,-15.369
-16,-18.6099
-15,-22.8087
-14,-27.8425
-14,-33.545
-14,-39.7149
-13,-46.1244
-12,-52.5294
-10,-58.6798
-9,-64.3295
-8,-69.2469
-7,-73.2233
-6,-76.0814
-5,-77.6821
-3,-77.9292
-2,-76.7733
-1,-74.213
-1,-70.2943
0,-65.109
0,-58.7908
0,-51.5095
2,-43.4655
2,-34.8812
3,-25.9934
2,-17.0444
2,-8.27319
3,0.0924076
4,7.84382
5,14.7985
6,20.8058
7,25.7517
7,29.5615
8,32.2018
9,33.6803
10,34.0442
11,33.3773
12,31.796
12,29.4435
12,26.4843
11,23.0969
11,19.4667
11,15.7786
12,12.2099
13,8.92414
14,6.06508
15,3.75212
17,2.07668
19,1.09972
23,0.850616
26,1.32739
29,2.49817
32,4.30377
35,6.66116
37,9.46781
41,12.6065
46,15.9505
50,19.3696
54,22.7351
55,25.9258
55,28.8324
53,31.3614
50,33.4383
46,35.009
41,36.0411
35,36.5237
27,36.4662
13,35.8964
4,34.8576
0,33.4055
-1,31.6039
-4,29.5222
-6,27.2328
-8,24.8076
-10,22.3163
-11,19.8234
-12,17.3868
-12,15.0555
-11,12.8689
-9,10.8562
-6,9.03602
-1,7.41698
4,5.99879
12,4.77353
28,3.72765
58,2.84452
107,2.1083
173,1.50953
261,1.05253
370,0.76454
496,0.70607
622,0.981654
731,1.74932
787,3.22608
805,5.6864
779,9.45161
698,14.8704
561,22.2909
396,32.0267
230,44.3177
87,59.2934
-16,76.9418
-59,97.0901
-71,119.399
-78,143.374
-84,168.384
-90,193.69
-95,218.481
-99,241.906
-102,263.113
-105,281.284
-108,295.669
-112,305.62
-114,310.615
-116,310.279
-117,304.404
-118,292.953
-118,276.064
-117,254.048
-115,227.374
-112,196.657
-108,162.633
-104,126.135
-99,88.0644
-95,49.3579
-89,10.9582
-83,-26.2184
-78,-61.3121
-76,-93.5468
-74,-122.254
-73,-146.892
-72,-167.064
-71,-182.522
-70,-193.178
-69,-199.095
-67,-200.487
-66,-197.699
-64,-191.198
-62,-181.544
-60,-169.372
-56,-155.367
-51,-140.231
-45,-124.661
-34,-109.324
-16,-94.8286
-8,-81.7055
-4,-70.3894
-1,-61.2052
0,-54.3594
3,-49.9377
6,-47.9066
9,-48.1197
14,-50.3285
19,-54.1964
25,-59.3152
32,-65.2247
44,-71.433
56,-77.437
69,-82.7433
77,-86.887
84,-89.4498
89,-90.0762
93,-88.4867
97,-84.4883
99,-77.9818
99,-68.9649
97,-57.5318
94,-43.8697
89,-28.2518
84,-11.0264
78,7.3951
72,26.5534
63,45.9578
52,65.1038
42,83.4901
32,100.636
21,116.096
10,129.478
3,140.449
0,148.753
-4,154.213
-8,156.738
-12,156.326
-16,153.061
-21,147.108
-27,138.708
-33,128.166
-28,115.841
-24,102.13
-22,87.4552
-20,72.2504
-18,56.9462
-17,41.9559
-18,27.6627
-19,14.407
-22,2.47733
-24,-7.89889
-26,-16.5606
-27,-23.4164
-28,-28.4453
-30,-31.6945
-32,-33.2746
-34,-33.3531
-34,-32.1457
-34,-29.9057
-33,-26.9134
-33,-23.4628
-34,-19.8503
-34,-16.3621
-34,-13.2633
-34,-10.7879
-33,-9.1305
-32,-8.43927
-31,-8.81159
-31,-10.2912
-31,-12.8678
-31,-16.479
-30,-21.0139
-29,-26.3192
-28,-32.2057
-28,-38.457
-29,-44.8388
-30,-51.1084
-32,-57.0251
-33,-62.3599
-34,-66.9045
-36,-70.48
-35,-72.943
-30,-74.1913
-26,-74.1671
-24,-72.8577
-22,-70.2954
-20,-66.5552
-17,-61.751
-14,-56.0308
-11,-49.5705
-7,-42.5664
-5,-35.2277
-2,-27.7684
0,-20.3991
2,-13.3199
3,-6.71262
4,-0.73555
3,4.48194
2,8.84285
1,12.2847
0,14.7806
0,16.3381
-1,16.9982
-2,16.8319
-4,15.9364
-5,14.4304
-6,12.4483
-7,10.1345
-8,7.63746
-8,5.10339
-9,2.67092
-8,0.465862
-7,-1.40325
-6,-2.8486
-3,-3.80567
0,-4.23469
2,-4.12098
5,-3.47433
8,-2.32745
12,-0.733558
20,1.2368
29,3.49976
40,5.96284
46,8.52998
50,11.1065
54,13.6037
57,15.9422
60,18.0552
61,19.8908
62,21.4136
61,22.6051
59,23.4638
57,24.0043
53,24.2552
50,24.2573
46,24.0605
42,23.7209
36,23.2976
29,22.8493
21,22.431
13,22.0911
8,21.8681
3,21.7889
0,21.867
-3,22.1022
-6,22.4807
-8,22.9759
-10,23.5496
-10,24.1547
-10,24.7368
-10,25.2375
-10,25.597
-9,25.7575
-8,25.6656
-6,25.2753
-3,24.5503
0,23.4662
11,22.0116
45,20.1906
100,18.0248
178,15.5578
277,12.8614
393,10.0434
522,7.25643
655,4.70554
776,2.6548
855,1.42953
864,1.41215
830,3.02849
715,6.72361
560,12.9279
391,22.0164
237,34.2653
115,49.814
29,68.6351
-24,90.5188
-54,115.071
-74,141.724
-86,169.76
-93,198.338
-97,226.533
-100,253.377
-103,277.897
-104,299.156
-106,316.296
-107,328.571
-109,335.378
-110,336.281
-112,331.031
-113,319.573
-113,302.051
-109,278.804
-103,250.348
-97,217.367
-93,180.681
-89,141.222
-86,99.9964
-82,58.0562
-80,16.4576
-78,-23.7735
-76,-61.6753
-75,-96.382
-74,-127.152
-74,-153.388
-74,-174.656
-73,-190.697
-73,-201.425
-72,-206.933
-71,-207.477
-70,-203.464
-67,-195.433
-64,-184.03
-61,-169.98
-58,-154.06
-54,-137.063
-50,-119.775
-44,-102.939
-37,-87.2336
-28,-73.246
-18,-61.4543
-4,-52.2119
4,-45.7377
10,-42.112
16,-41.2773
21,-43.0459
28,-47.1121
38,-53.068
47,-60.4238
57,-68.6293
67,-77.0983
78,-85.233
86,-92.448
93,-98.1943
98,-101.98
101,-103.392
102,-102.107
103,-97.9097
104,-90.6961
105,-80.4799
106,-67.3902
106,-51.6663
105,-33.6475
100,-13.7603
93,7.4984
86,29.5792
77,51.9002
69,73.8678
61,94.897
49,114.432
29,131.964
17,147.048
11,159.315
6,168.486
2,174.375
1,176.898
1,176.072
2,172.015
2,164.939
3,155.143
4,142.998
6,128.938
9,113.439
11,97.0044
8,80.1486
2,63.3763
-3,47.1666
-11,31.956
-14,18.1241
-16,5.98098
-18,-4.24112
-19,-12.3937
-20,-18.4142
-22,-22.3243
-23,-24.2261
-23,-24.2949
-23,-22.769
-23,-19.9384
-22,-16.1307
-21,-11.697
-19,-6.99673
-16,-2.38246
-25,1.81402
-34,5.29434
-40,7.80378
-44,9.13921
-44,9.15506
-41,7.76726
-37,4.95528
-32,0.761919
-25,-4.70904
-14,-11.2974
-9,-18.7928
-6,-26.9434
-3,-35.4654
-1,-44.0545
0,-52.3988
0,-60.1903
1,-67.1377
1,-72.9775
1,-77.4841
1,-80.4785
1,-81.8343
1,-81.4826
1,-79.4139
1,-75.6779
0,-70.3809
0,-63.6815
0,-55.7841
0,-46.9307
0,-37.3919
0,-27.4564
0,-17.4204
0,-7.57695
0,1.79467
0,10.4385
2,18.1304
3,24.6855
5,29.964
6,33.8749
7,36.3784
9,37.4857
11,37.2572
13,35.7994
15,33.2589
16,29.8167
15,25.6801
12,21.0741
8,16.232
3,11.3859
-1,6.75755
-9,2.54887
-13,-1.06545
-10,-3.94469
-5,-5.9867
-2,-7.13032
0,-7.35577
1,-6.68355
2,-5.17194
3,-2.91332
5,-0.0293151
6,3.33511
8,7.01825
10,10.8488
12,14.653
15,18.262
19,21.5189
27,24.2845
37,26.4439
44,27.9107
49,28.6311
53,28.5863
57,27.7926
60,26.3006
63,24.1923
66,21.5775
71,18.5891
78,15.3771
82,12.1029
84,8.93307
87,6.03275
89,3.55921
83,1.65555
64,0.444697
40,0.023205
25,0.455149
13,1.76709
5,3.94516
0,6.9347
-5,10.6421
-10,14.9388
-16,19.6662
-19,24.6427
-15,29.6706
-9,34.5448
-6,39.0616
-3,43.0278
-1,46.2692
0,48.6377
2,50.0175
4,50.3293
6,49.5335
8,47.6315
11,44.6653
16,40.7163
33,35.9016
64,30.3711
112,24.3036
179,17.9047
264,11.4057
367,5.06331
484,-0.838628
606,-5.98785
717,-10.0423
802,-12.6311
829,-13.3597
822,-11.822
753,-7.61919
628,-0.386803
475,10.1732
318,24.2569
180,41.9239
75,63.0711
3,87.4163
-49,114.496
-90,143.674
-110,174.164
-117,205.06
-111,235.372
-103,264.069
-97,290.124
-98,312.561
-111,330.491
-119,343.154
-125,349.946
-130,350.441
-134,344.413
-135,331.838
-133,312.901
-131,287.985
-127,257.661
-124,222.664
-122,183.872
-119,142.269
-116,98.9163
-112,54.9106
-109,11.3491
-106,-30.7079
-104,-70.2725
-102,-106.46
-101,-138.519
-99,-165.848
-96,-188.019
-94,-204.782
-91,-216.068
-88,-221.988
-84,-222.82
-79,-218.997
-73,-211.078
-68,-199.732
-63,-185.703
-56,-169.781
-51,-152.77
-48,-135.462
-46,-118.601
-43,-102.861
-41,-88.823
-37,-76.9564
-33,-67.6056
-28,-60.9821
-21,-57.1608
-11,-56.0831
-2,-57.5628
6,-61.2986
15,-66.8891
24,-73.8525
37,-81.6478
52,-89.6988
62,-97.4173
68,-104.227
74,-109.588
79,-113.014
85,-114.098
91,-112.522
98,-108.072
101,-100.645
99,-90.2518
92,-77.0151
83,-61.1665
69,-43.0374
58,-23.0475
49,-1.69018
39,20.4847
30,42.8906
21,64.9247
12,85.9898
8,105.515
6,122.975
4,137.91
3,149.939
2,158.776
0,164.236
0,166.243
-2,164.83
-4,160.133
-5,152.393
-6,141.934
-8,129.159
-9,114.532
-11,98.5556
-13,81.7595
-16,64.6759
-22,47.8228
-27,31.6854
-28,16.6995
-27,3.23747
-25,-8.40265
-22,-18.0052
-19,-25.4406
-20,-30.6667
-29,-33.726
-36,-34.7412
-42,-33.9082
-46,-31.4863
-47,-27.7864
-48,-23.1579
-48,-17.9728
-49,-12.6106
-49,-7.44271
-49,-2.81772
-43,0.952124
-40,3.60277
-37,4.92827
-36,4.7881
-35,3.11159
-33,-0.100669
-32,-4.77839
-30,-10.7858
-28,-17.9282
-25,-25.961
-22,-34.6
-16,-43.5332
-17,-52.4334
-31,-60.9709
-39,-68.8278
-45,-75.7109
-50,-81.3646
-54,-85.5811
-56,-88.2086
-55,-89.1563
-53,-88.3972
-48,-85.9677
-42,-81.9649
-21,-76.5406
6,-69.8933
14,-62.257
17,-53.8896
20,-45.0612
14,-36.0442
8,-27.1035
5,-18.4882
2,-10.4244
0,-3.10879
0,3.29697
1,8.67031
3,12.9306
5,16.0409
8,18.0072
11,18.8776
17,18.7388
16,17.7121
7,15.9473
0,13.616
-5,10.9031
-11,7.99779
-13,5.08541
-14,2.33955
-15,-0.0847083
-16,-2.05642
-18,-3.47317
-17,-4.26418
-7,-4.39207
0,-3.85263
7,-2.67292
12,-0.908026
16,1.36295
19,4.04152
21,7.01479
22,10.1607
23,13.3532
23,16.4675
24,19.3849
24,21.9971
25,24.2105
25,25.9489
25,27.1568
26,27.8003
26,27.8682
27,27.3721
28,26.345
28,24.84
28,22.9276
29,20.6926
30,18.2307
31,15.6444
33,13.0393
34,10.5198
37,8.18563
42,6.12818
56,4.42773
72,3.15166
85,2.35375
91,2.07426
95,2.33995
97,3.16405
97,4.54595
92,6.47111
85,8.91098
76,11.823
64,15.1507
56,18.8243
45,22.7611
32,26.8678
19,31.0414
3,35.172
-7,39.1445
-13,42.842
-17,46.1485
-20,48.9531
-23,51.1543
-24,52.6632
-27,53.408
-30,53.336
-32,52.4165
-29,50.6416
-22,48.0269
-2,44.6125
26,40.4628
76,35.6677
154,30.3446
261,24.6418
393,18.7439
538,12.8794
682,7.32808
809,2.42709
902,-1.42775
942,-3.78689
915,-4.16093
821,-2.04465
669,3.0489
480,11.5463
285,23.768
121,39.8838
12,59.8773
-25,83.524
-38,110.388
-47,139.836
-55,171.063
-82,203.13
-119,235.002
-141,265.59
-149,293.796
-152,318.552
-149,338.868
-142,353.872
-137,362.844
-130,365.251
-123,360.765
-116,349.281
-109,330.921
-102,306.033
-95,275.176
-89,239.101
-84,198.728
-80,155.105
-77,109.38
-75,62.751
-74,16.4307
-75,-28.3995
-78,-70.6288
-81,-109.255
-85,-143.416
-89,-172.42
-94,-195.761
-99,-213.137
-101,-224.453
-102,-229.818
-104,-229.537
-106,-224.091
-98,-214.118
-85,-200.379
-71,-183.728
-56,-165.078
-42,-145.355
-31,-125.472
-23,-106.283
-10,-88.5603
-2,-72.9629
2,-60.0157
6,-50.0944
10,-43.4163
14,-40.0381
17,-39.8599
20,-42.6354
24,-47.9869
28,-55.4258
35,-64.3763
41,-74.2012
47,-84.2304
56,-93.7888
71,-102.224
89,-108.932
96,-113.379
97,-115.122
98,-113.825
98,-109.269
99,-101.365
99,-90.1504
97,-75.7929
94,-58.579
89,-38.9046
84,-17.259
78,5.79314
72,29.6333
65,53.6115
60,77.0698
54,99.3659
44,119.896
27,138.114
17,153.551
13,165.83
9,174.672
7,179.912
4,181.496
1,179.484
-2,174.046
-5,165.453
-8,154.065
-11,140.318
-15,124.706
-20,107.761
-25,90.034
-29,72.076
-32,54.4169
-34,37.548
-36,21.9059
-38,7.85885
-40,-4.30347
-41,-14.3776
-43,-22.2498
-44,-27.8969
-44,-31.3827
-44,-32.8523
-43,-32.5224
-41,-30.6701
-38,-27.619
-35,-23.7241
-32,-19.3561
-27,-14.8851
-23,-10.6656
-24,-7.02169
-29,-4.23476
-36,-2.53365
-40,-2.08753
-44,-3.0016
-49,-5.3153
-52,-9.00307
-53,-13.9775
-51,-20.0945
-47,-27.1607
-40,-34.9412
-34,-43.1699
-29,-51.5589
-24,-59.8102
-18,-67.6267
-12,-74.723
-8,-80.8361
-6,-85.7346
-4,-89.2273
-3,-91.1696
-1,-91.4689
0,-90.0873
1,-87.0431
2,-82.4088
4,-76.3086
4,-68.913
5,-60.4321
6,-51.1075
7,-41.2035
9,-30.997
11,-20.7679
12,-10.7886
12,-1.31497
12,7.42264
12,15.2264
13,21.9371
14,27.4384
16,31.6599
17,34.578
17,36.2153
16,36.6383
15,35.9532
13,34.3006
12,31.8485
11,28.7848
10,25.3096
9,21.6265
8,17.9351
7,14.4231
6,11.2593
5,8.58794
5,6.52366
4,5.14811
4,4.50783
3,4.61366
3,5.44147
4,6.9343
4,9.00578
5,11.5446
6,14.42
7,17.4876
8,20.5959
9,23.593
10,26.3326
11,28.6801
12,30.5181
13,31.7508
15,32.3076
17,32.1456
21,31.2513
36,29.6408
49,27.36
56,24.4834
61,21.1126
66,17.3729
70,13.4081
75,9.37524
81,5.43867
81,1.76346
70,-1.49088
54,-4.17737
33,-6.16893
21,-7.36565
13,-7.7009
7,-7.14531
2,-5.70854
-2,-3.43889
-8,-0.421243
-14,3.22652
-18,7.35829
-15,11.8056
-10,16.3846
-6,20.9043
-3,25.175
-1,29.0164
0,32.2653
3,34.7824
5,36.457
8,37.2119
13,37.006
19,35.8357
44,33.7353
88,30.7772
155,27.072
246,22.7702
357,18.0657
479,13.1993
598,8.46276
700,4.20067
774,0.808537
790,-1.27502
779,-1.58361
704,0.35383
577,4.98278
416,12.687
254,23.7496
121,38.315
30,56.3599
-15,77.6752
-37,101.864
-54,128.353
-72,156.417
-83,185.206
-89,213.784
-92,241.169
-95,266.371
-97,288.439
-99,306.493
-101,319.767
-103,327.637
-107,329.646
-109,325.523
-103,315.193
-92,298.78
-86,276.605
-82,249.175
-78,217.163
-76,181.387
-75,142.777
-74,102.345
-73,61.147
-70,20.2453
-68,-19.3268
-65,-56.6009
-64,-90.7047
-62,-120.89
-61,-146.556
-60,-167.264
-59,-182.752
-57,-192.933
-55,-197.899
-53,-197.906
-51,-193.364
-48,-184.814
-45,-172.904
-41,-158.363
-38,-141.97
-35,-124.523
-33,-106.812
-31,-89.5842
-28,-73.5214
-24,-59.2164
-17,-47.1534
-6,-37.6931
6,-31.0631
20,-27.353
33,-26.5148
43,-28.3682
51,-32.6117
57,-38.8378
62,-46.5531
67,-55.2002
71,-64.1833
73,-72.8932
74,-80.7336
76,-87.1456
78,-91.6301
79,-93.7684
80,-93.2376
81,-89.8231
82,-83.4261
82,-74.0663
81,-61.8802
81,-47.1151
79,-30.1181
77,-11.3227
74,8.76856
71,29.6033
68,50.6003
65,71.1706
59,90.7395
49,108.767
41,124.764
35,138.314
29,149.078
23,156.814
15,161.374
6,162.714
-7,160.891
-27,156.055
-38,148.446
-43,138.376
-47,126.217
-50,112.391
-52,97.347
-53,81.5493
-52,65.4609
-51,49.5273
-49,34.1628
-48,19.7377
-46,6.56821
-45,-5.09244
-43,-15.0594
-41,-23.2196
-39,-29.5319
-38,-34.0251
-37,-36.7932
-37,-37.9884
-39,-37.813
-40,-36.5085
-42,-34.3454
-44,-31.6109
-49,-28.5976
-53,-25.5914
-49,-22.861
-41,-20.648
-37,-19.1571
-34,-18.5484
-32,-18.9315
-30,-20.3622
-28,-22.8412
-26,-26.3156
-24,-30.6823
-22,-35.7929
-19,-41.4613
-17,-47.4715
-14,-53.5869
-12,-59.5604
-11,-65.1447
-10,-70.1015
-9,-74.212
-8,-77.2849
-6,-79.1642
-5,-79.7349
-3,-78.927
0,-76.7181
1,-73.1337
3,-68.2457
5,-62.1692
6,-55.058
6,-47.0983
6,-38.5018
5,-29.4977
4,-20.3251
2,-11.2236
1,-2.42633
0,5.84874
0,13.4054
-1,20.0754
-2,25.724
-3,30.253
-4,33.6036
-5,35.7571
-7,36.7341
-8,36.5925
-9,35.4238
-9,33.3492
-9,30.5137
-9,27.08
-8,23.2227
-7,19.1207
-7,14.9515
-7,10.8845
-7,7.0749
-8,3.65893
-8,0.749168
-10,-1.56874
-8,-3.23842
2,-4.23371
14,-4.55793
26,-4.24141
39,-3.33768
51,-1.91873
62,-0.0699372
66,2.11528
68,4.54031
70,7.10957
72,9.73218
70,12.3249
54,14.8148
36,17.14
19,19.2495
8,21.1018
0,22.664
-7,23.9104
-12,24.822
-15,25.3867
-18,25.5986
-22,25.458
-21,24.971
